Country,B-G Namespace,Year,Air Quality Network,Air Quality Network Name,Timezone,Air Quality Station EoI Code,Air Quality Station Nat Code,Air Quality Station Name,Sampling Point Id,Air Pollutant,Longitude,Latitude,Altitude,Altitude Unit,Air Quality Station Area,Air Quality Station Type,Operational Activity Begin,Operational Activity End,Sample Id,Inlet Height,Inlet Height Unit,Building Distance,Building Distance Unit,Kerb Distance,Kerb Distance Unit,Distance Source,Distance Source Unit,Main Emission Sources,Heating Emissions,Heating Emissions Unit,Mobile,Traffic Emissions,Traffic Emissions Unit,Industrial Emissions,Industrial Emissions Unit,Municipality,Dispersion Local,Dispersion Regional,Distance Junction,Distance Junction Unit,Heavy Duty Fraction,Height Facades,Street Width,Traffic Speed,Traffic Volume,Process Id,Process Activity Begin,Process Activity End,Measurement Type,Measurement Method,Other Measurement Method,Measurement Equipment,Other Measurement Equipment,Sampling Method,Other Sampling Method,Analytical Technique,Other Analytical Technique,Equivalence Demonstrated,Demonstration Report,Detection Limit,Detection Limit Unit,Documentation,QA Report,Duration,Duration Unit,Cadence,Cadence Unit,Source Data URL,Imported
France,FR.LCSQA-INERIS.AQ,2013.0,NET-FR004A,"""Association-AIRPARIF""",UTC+01,FR04132,FR04132,"""Poissy stade""",SPO-FR04132_00007_100,O3,2.05834,48.9375,70.0,,suburban,background,01/09/1997 00:00:00,31/12/2002 00:00:00,SPO_F-FR04132_00007_100_100,6.0,,,,,,,,,,,0,,,,,,,,,,,,,,,SPP-FR_A_chemi_00000,01/09/1997 00:00:00,31/12/2002 00:00:00,automatic,chemi,,other,,,,,,,,,,,,,,,,http://cdr.eionet.europa.eu/fr/eu/aqd/d/envvqwbqq/rep_d-fr_lcsqa-ineris_20150317_d-001_corr.xml,09/11/2024 01:41:18
France,FR.LCSQA-INERIS.AQ,2013.0,NET-FR004A,"""Association-AIRPARIF""",UTC+01,FR04132,FR04132,"""Poissy stade""",SPO-FR04132_00007_100,O3,2.05834,48.9375,70.0,,suburban,background,01/09/1997 00:00:00,31/12/2002 00:00:00,SPO_F-FR04132_00007_100_100,6.0,,,,,,,,,,,0,,,,,,,,,,,,,,,SPP-FR_A_chemi_02000,01/09/1997 00:00:00,31/12/2002 00:00:00,automatic,chemi,,,,,,,,,,,,,,,,,,http://cdr.eionet.europa.eu/fr/eu/aqd/d/envvqwbqq/rep_d-fr_lcsqa-ineris_20150317_d-001_corr.xml,09/11/2024 01:41:18
France,FR.LCSQA-INERIS.AQ,2013.0,NET-FR004A,"""Association-AIRPARIF""",UTC+01,FR04132,FR04132,"""Poissy stade""",SPO-FR04132_00008_100,NO2,2.05834,48.9375,70.0,,suburban,background,01/09/1997 00:00:00,31/12/2002 00:00:00,SPO_F-FR04132_00008_100_100,6.0,,,,,,,,,,,0,,,,,,,,,,,,,,,SPP-FR_A_chemi_00000,01/09/1997 00:00:00,31/12/2002 00:00:00,automatic,chemi,,other,,,,,,,,,,,,,,,,http://cdr.eionet.europa.eu/fr/eu/aqd/d/envvqwbqq/rep_d-fr_lcsqa-ineris_20150317_d-001_corr.xml,09/11/2024 01:41:18
France,FR.LCSQA-INERIS.AQ,2013.0,NET-FR004A,"""Association-AIRPARIF""",UTC+01,FR04132,FR04132,"""Poissy stade""",SPO-FR04132_00008_100,NO2,2.05834,48.9375,70.0,,suburban,background,01/09/1997 00:00:00,31/12/2002 00:00:00,SPO_F-FR04132_00008_100_100,6.0,,,,,,,,,,,0,,,,,,,,,,,,,,,SPP-FR_A_chemi_02000,01/09/1997 00:00:00,31/12/2002 00:00:00,automatic,chemi,,,,,,,,,,,,,,,,,,http://cdr.eionet.europa.eu/fr/eu/aqd/d/envvqwbqq/rep_d-fr_lcsqa-ineris_20150317_d-001_corr.xml,09/11/2024 01:41:18
France,FR.LCSQA-INERIS.AQ,2013.0,NET-FR004A,"""Association-AIRPARIF""",UTC+01,FR04135,FR04135,"""Boulevard Soult""",SPO-FR04135_00008_100,NO2,2.4081,48.838,44.0,,urban,traffic,09/12/2013 00:00:00,,SPO_F-FR04135_00008_100_100,2.5,,,,,,,,,,,0,,,,,,,,,,,,,,,SPP-FR_A_chemi_00000,09/12/2013 00:00:00,,automatic,chemi,,other,,,,,,,,,,,,,,,,http://cdr.eionet.europa.eu/fr/eu/aqd/d/envvqwbqq/rep_d-fr_lcsqa-ineris_20150317_d-001_corr.xml,09/11/2024 01:41:18
France,FR.LCSQA-INERIS.AQ,2013.0,NET-FR004A,"""Association-AIRPARIF""",UTC+01,FR04135,FR04135,"""Boulevard Soult""",SPO-FR04135_00008_100,NO2,2.4081,48.838,44.0,,urban,traffic,09/12/2013 00:00:00,,SPO_F-FR04135_00008_100_100,2.5,,,,,,,,,,,0,,,,,,,,,,,,,,,SPP-FR_A_chemi_02000,09/12/2013 00:00:00,,automatic,chemi,,,,,,,,,,,,,,,,,,http://cdr.eionet.europa.eu/fr/eu/aqd/d/envvqwbqq/rep_d-fr_lcsqa-ineris_20150317_d-001_corr.xml,09/11/2024 01:41:18
France,FR.LCSQA-INERIS.AQ,2013.0,NET-FR004A,"""Association-AIRPARIF""",UTC+01,FR04135,FR04135,"""Boulevard Soult""",SPO-FR04135_00038_1,NO,2.4081,48.838,44.0,,urban,traffic,09/12/2013 00:00:00,,SPO_F-FR04135_00038_1_1,2.5,,,,,,,,,,,0,,,,,,,,,,,,,,,SPP-FR_A_chemi_00000,09/12/2013 00:00:00,,automatic,chemi,,other,,,,,,,,,,,,,,,,http://cdr.eionet.europa.eu/fr/eu/aqd/d/envvqwbqq/rep_d-fr_lcsqa-ineris_20150317_d-001_corr.xml,09/11/2024 01:41:18
France,FR.LCSQA-INERIS.AQ,2013.0,NET-FR004A,"""Association-AIRPARIF""",UTC+01,FR04135,FR04135,"""Boulevard Soult""",SPO-FR04135_00038_1,NO,2.4081,48.838,44.0,,urban,traffic,09/12/2013 00:00:00,,SPO_F-FR04135_00038_1_1,2.5,,,,,,,,,,,0,,,,,,,,,,,,,,,SPP-FR_A_chemi_02000,09/12/2013 00:00:00,,automatic,chemi,,,,,,,,,,,,,,,,,,http://cdr.eionet.europa.eu/fr/eu/aqd/d/envvqwbqq/rep_d-fr_lcsqa-ineris_20150317_d-001_corr.xml,09/11/2024 01:41:18
France,FR.LCSQA-INERIS.AQ,,NET-FR004A,"""Association-AIRPARIF""",UTC+01,FR04135,FR04135,"""Boulevard Soult""",SPO-FR04135_00038_201,NO,2.4081,48.838,44.0,,urban,traffic,05/11/2013 00:00:00,,SPO_F-FR04135_00038_201_201,0.0,,,,,,,,,,,0,,,,,,,,,,,,,,,SPP-FR_A_00000_00000,05/11/2013 00:00:00,,automatic,other,,other,,,,,,,,,,,,,,,,,
France,FR.LCSQA-INERIS.AQ,2025.0,NET-FR004A,AIRPARIF,UTC,FR04135,FR04135,Boulevard Soult,SPO-FR04135_38,NO,2.40806,48.83796,44.0,m,urban,traffic,05/11/2013 00:00:00,14/04/2023 00:00:00,SAM-FR04135_38,2.0,m,,m,,m,,,,,,0,,,,,PARIS 12E ARRONDISSEMENT,detached,plane,275.0,,-999.0,,,-999.0,25205.0,SPP-FR_20,05/11/2013 00:00:00,14/04/2023 00:00:00,automatic,chemi,,undetermined,,,,,,ref,https://www.lcsqa.org/fr/conformite-technique-appareils-mesure,5.0,ug.m-3,,https://www.lcsqa.org/fr/guides-methodologiques,15.0,minute,15.0,minute,http://cdr.eionet.europa.eu/fr/eu/aqd/d/envawdkjq/FR_2025_D_LCSQA-INERIS_20260109.xml,28/01/2026 02:00:15
France,FR.LCSQA-INERIS.AQ,2025.0,NET-FR004A,AIRPARIF,UTC,FR04135,FR04135,Boulevard Soult,SPO-FR04135_38,NO,2.40806,48.83796,44.0,m,urban,traffic,05/11/2013 00:00:00,14/04/2023 00:00:00,SAM-FR04135_38,2.0,m,,m,,m,,,,,,0,,,,,PARIS 12E ARRONDISSEMENT,detached,plane,275.0,,-999.0,,,-999.0,25205.0,SPP-FR_5370,05/11/2013 00:00:00,14/04/2023 00:00:00,automatic,chemi,,thermo42i,,,,,,ref,https://www.lcsqa.org/fr/conformite-technique-appareils-mesure,5.0,ug.m-3,,https://www.lcsqa.org/fr/guides-methodologiques,15.0,minute,15.0,minute,http://cdr.eionet.europa.eu/fr/eu/aqd/d/envawdkjq/FR_2025_D_LCSQA-INERIS_20260109.xml,28/01/2026 02:00:15
France,FR.LCSQA-INERIS.AQ,2025.0,NET-FR004A,AIRPARIF,UTC,FR04135,FR04135,Boulevard Soult,SPO-FR04135_8,NO2,2.40806,48.83796,44.0,m,urban,traffic,05/11/2013 00:00:00,14/04/2023 00:00:00,SAM-FR04135_8,2.0,m,,m,,m,,,,,,0,,,,,PARIS 12E ARRONDISSEMENT,detached,plane,275.0,,-999.0,,,-999.0,25205.0,SPP-FR_18,05/11/2013 00:00:00,14/04/2023 00:00:00,automatic,chemi,,undetermined,,,,,,ref,https://www.lcsqa.org/fr/conformite-technique-appareils-mesure,3.8,ug.m-3,,https://www.lcsqa.org/fr/guides-methodologiques,15.0,minute,15.0,minute,http://cdr.eionet.europa.eu/fr/eu/aqd/d/envawdkjq/FR_2025_D_LCSQA-INERIS_20260109.xml,28/01/2026 02:00:15
France,FR.LCSQA-INERIS.AQ,2025.0,NET-FR004A,AIRPARIF,UTC,FR04135,FR04135,Boulevard Soult,SPO-FR04135_8,NO2,2.40806,48.83796,44.0,m,urban,traffic,05/11/2013 00:00:00,14/04/2023 00:00:00,SAM-FR04135_8,2.0,m,,m,,m,,,,,,0,,,,,PARIS 12E ARRONDISSEMENT,detached,plane,275.0,,-999.0,,,-999.0,25205.0,SPP-FR_4971,05/11/2013 00:00:00,14/04/2023 00:00:00,automatic,chemi,,thermo42i,,,,,,ref,https://www.lcsqa.org/fr/conformite-technique-appareils-mesure,3.8,ug.m-3,,https://www.lcsqa.org/fr/guides-methodologiques,15.0,minute,15.0,minute,http://cdr.eionet.europa.eu/fr/eu/aqd/d/envawdkjq/FR_2025_D_LCSQA-INERIS_20260109.xml,28/01/2026 02:00:15
France,FR.LCSQA-INERIS.AQ,2025.0,NET-FR004A,AIRPARIF,UTC,FR04135,FR04135,Boulevard Soult,SPO-FR04135_9,NOX as NO2,2.40806,48.83796,44.0,m,urban,traffic,01/01/2020 00:00:00,14/04/2023 00:00:00,SAM-FR04135_9,2.0,m,,m,,m,,,,,,0,,,,,PARIS 12E ARRONDISSEMENT,detached,plane,275.0,,-999.0,,,-999.0,25205.0,SPP-FR_4971,01/01/2020 00:00:00,14/04/2023 00:00:00,automatic,chemi,,thermo42i,,,,,,ref,https://www.lcsqa.org/fr/conformite-technique-appareils-mesure,3.8,ug.m-3,,https://www.lcsqa.org/fr/guides-methodologiques,15.0,minute,15.0,minute,http://cdr.eionet.europa.eu/fr/eu/aqd/d/envawdkjq/FR_2025_D_LCSQA-INERIS_20260109.xml,28/01/2026 02:00:15
France,FR.LCSQA-INERIS.AQ,2013.0,NET-FR004A,"""Association-AIRPARIF""",UTC+01,FR04136,FR04136,"""PARIS 14ème""",SPO-FR04136_00001_100,SO2,2.32612,48.84194,53.0,,urban,background,15/12/1992 00:00:00,21/07/2003 00:00:00,SPO_F-FR04136_00001_100_100,4.5,,,,,,,,,,,0,,,,,,,,,,,,,,,SPP-FR_A_UV-FL_00000,15/12/1992 00:00:00,21/07/2003 00:00:00,automatic,UV-FL,,other,,,,,,,,,,,,,,,,http://cdr.eionet.europa.eu/fr/eu/aqd/d/envvqwbqq/rep_d-fr_lcsqa-ineris_20150317_d-001_corr.xml,09/11/2024 01:41:18
France,FR.LCSQA-INERIS.AQ,2013.0,NET-FR004A,"""Association-AIRPARIF""",UTC+01,FR04136,FR04136,"""PARIS 14ème""",SPO-FR04136_00001_100,SO2,2.32612,48.84194,53.0,,urban,background,15/12/1992 00:00:00,21/07/2003 00:00:00,SPO_F-FR04136_00001_100_100,4.5,,,,,,,,,,,0,,,,,,,,,,,,,,,SPP-FR_A_UV-FL_12000,15/12/1992 00:00:00,21/07/2003 00:00:00,automatic,UV-FL,,,,,,,,,,,,,,,,,,http://cdr.eionet.europa.eu/fr/eu/aqd/d/envvqwbqq/rep_d-fr_lcsqa-ineris_20150317_d-001_corr.xml,09/11/2024 01:41:18
France,FR.LCSQA-INERIS.AQ,2013.0,NET-FR004A,"""Association-AIRPARIF""",UTC+01,FR04138,FR04138,"""8F75""",SPO-FR04138_00001_100,SO2,2.31112,48.87694,45.0,,urban,background,01/03/1992 00:00:00,14/06/2001 00:00:00,SPO_F-FR04138_00001_100_100,300.0,,,,,,,,,,,0,,,,,,,,,,,,,,,SPP-FR_A_chemi_00000,01/03/1992 00:00:00,14/06/2001 00:00:00,automatic,chemi,,other,,,,,,,,,,,,,,,,http://cdr.eionet.europa.eu/fr/eu/aqd/d/envvqwbqq/rep_d-fr_lcsqa-ineris_20150317_d-001_corr.xml,09/11/2024 01:41:18
France,FR.LCSQA-INERIS.AQ,2013.0,NET-FR004A,"""Association-AIRPARIF""",UTC+01,FR04138,FR04138,"""8F75""",SPO-FR04138_00001_100,SO2,2.31112,48.87694,45.0,,urban,background,01/03/1992 00:00:00,14/06/2001 00:00:00,SPO_F-FR04138_00001_100_100,300.0,,,,,,,,,,,0,,,,,,,,,,,,,,,SPP-FR_A_chemi_02000,01/03/1992 00:00:00,14/06/2001 00:00:00,automatic,chemi,,,,,,,,,,,,,,,,,,http://cdr.eionet.europa.eu/fr/eu/aqd/d/envvqwbqq/rep_d-fr_lcsqa-ineris_20150317_d-001_corr.xml,09/11/2024 01:41:18
France,FR.LCSQA-INERIS.AQ,2013.0,NET-FR004A,"""Association-AIRPARIF""",UTC+01,FR04141,FR04141,"""Quai des Celestins""",SPO-FR04141_00008_100,NO2,2.36056,48.85278,35.0,,urban,traffic,24/08/1993 00:00:00,,SPO_F-FR04141_00008_100_100,1.6,,,,,,,,,,,0,,,,,,,,,,,,,,,SPP-FR_A_chemi_00000,24/08/1993 00:00:00,,automatic,chemi,,other,,,,,,,,,,,,,,,,http://cdr.eionet.europa.eu/fr/eu/aqd/d/envvqwbqq/rep_d-fr_lcsqa-ineris_20150317_d-001_corr.xml,09/11/2024 01:41:18
France,FR.LCSQA-INERIS.AQ,2013.0,NET-FR004A,"""Association-AIRPARIF""",UTC+01,FR04141,FR04141,"""Quai des Celestins""",SPO-FR04141_00008_100,NO2,2.36056,48.85278,35.0,,urban,traffic,24/08/1993 00:00:00,,SPO_F-FR04141_00008_100_100,1.6,,,,,,,,,,,0,,,,,,,,,,,,,,,SPP-FR_A_chemi_02000,24/08/1993 00:00:00,,automatic,chemi,,,,,,,,,,,,,,,,,,http://cdr.eionet.europa.eu/fr/eu/aqd/d/envvqwbqq/rep_d-fr_lcsqa-ineris_20150317_d-001_corr.xml,09/11/2024 01:41:18
France,FR.LCSQA-INERIS.AQ,2013.0,NET-FR004A,"""Association-AIRPARIF""",UTC+01,FR04141,FR04141,"""Quai des Celestins""",SPO-FR04141_00010_100,CO,2.36056,48.85278,35.0,,urban,traffic,24/08/1993 00:00:00,31/12/2010 00:00:00,SPO_F-FR04141_00010_100_100,1.0,,,,,,,,,,,0,,,,,,,,,,,,,,,SPP-FR_A_NDIR_00000,24/08/1993 00:00:00,31/12/2010 00:00:00,automatic,NDIR,,other,,,,,,,,,,,,,,,,http://cdr.eionet.europa.eu/fr/eu/aqd/d/envvqwbqq/rep_d-fr_lcsqa-ineris_20150317_d-001_corr.xml,09/11/2024 01:41:18
France,FR.LCSQA-INERIS.AQ,2013.0,NET-FR004A,"""Association-AIRPARIF""",UTC+01,FR04141,FR04141,"""Quai des Celestins""",SPO-FR04141_00010_100,CO,2.36056,48.85278,35.0,,urban,traffic,24/08/1993 00:00:00,31/12/2010 00:00:00,SPO_F-FR04141_00010_100_100,1.0,,,,,,,,,,,0,,,,,,,,,,,,,,,SPP-FR_A_NDIR_07000,24/08/1993 00:00:00,31/12/2010 00:00:00,automatic,NDIR,,,,,,,,,,,,,,,,,,http://cdr.eionet.europa.eu/fr/eu/aqd/d/envvqwbqq/rep_d-fr_lcsqa-ineris_20150317_d-001_corr.xml,09/11/2024 01:41:18
France,FR.LCSQA-INERIS.AQ,2013.0,NET-FR004A,"""Association-AIRPARIF""",UTC+01,FR04141,FR04141,"""Quai des Celestins""",SPO-FR04141_00038_100,NO,2.36056,48.85278,35.0,,urban,traffic,01/01/2004 00:00:00,,SPO_F-FR04141_00038_100_100,1.6,,,,,,,,,,,0,,,,,,,,,,,,,,,SPP-FR_A_chemi_00000,01/01/2004 00:00:00,,automatic,chemi,,other,,,,,,,,,,,,,,,,http://cdr.eionet.europa.eu/fr/eu/aqd/d/envvqwbqq/rep_d-fr_lcsqa-ineris_20150317_d-001_corr.xml,09/11/2024 01:41:18
France,FR.LCSQA-INERIS.AQ,2013.0,NET-FR004A,"""Association-AIRPARIF""",UTC+01,FR04141,FR04141,"""Quai des Celestins""",SPO-FR04141_00038_100,NO,2.36056,48.85278,35.0,,urban,traffic,24/08/1993 00:00:00,,SPO_F-FR04141_00038_100_100,1.6,,,,,,,,,,,0,,,,,,,,,,,,,,,SPP-FR_A_chemi_02000,24/08/1993 00:00:00,,automatic,chemi,,,,,,,,,,,,,,,,,,http://cdr.eionet.europa.eu/fr/eu/aqd/d/envvqwbqq/rep_d-fr_lcsqa-ineris_20150317_d-001_corr.xml,09/11/2024 01:41:18
France,FR.LCSQA-INERIS.AQ,2025.0,NET-FR004A,AIRPARIF,UTC,FR04141,FR04141,Quai des Celestins,SPO-FR04141_38,NO,2.36056,48.85278,35.0,m,urban,traffic,24/08/1993 00:00:00,,SAM-FR04141_38,1.0,m,,m,,m,,,,,,0,,,,,PARIS 4E ARRONDISSEMENT,detached,plane,-999.0,,-999.0,,,-999.0,-999.0,SPP-FR_20,24/08/1993 00:00:00,,automatic,chemi,,undetermined,,,,,,ref,https://www.lcsqa.org/fr/conformite-technique-appareils-mesure,5.0,ug.m-3,,https://www.lcsqa.org/fr/guides-methodologiques,15.0,minute,15.0,minute,http://cdr.eionet.europa.eu/fr/eu/aqd/d/envawdkjq/FR_2025_D_LCSQA-INERIS_20260109.xml,28/01/2026 02:00:15
France,FR.LCSQA-INERIS.AQ,2025.0,NET-FR004A,AIRPARIF,UTC,FR04141,FR04141,Quai des Celestins,SPO-FR04141_38,NO,2.36056,48.85278,35.0,m,urban,traffic,24/08/1993 00:00:00,,SAM-FR04141_38,1.0,m,,m,,m,,,,,,0,,,,,PARIS 4E ARRONDISSEMENT,detached,plane,-999.0,,-999.0,,,-999.0,-999.0,SPP-FR_5370,24/08/1993 00:00:00,,automatic,chemi,,thermo42i,,,,,,ref,https://www.lcsqa.org/fr/conformite-technique-appareils-mesure,5.0,ug.m-3,,https://www.lcsqa.org/fr/guides-methodologiques,15.0,minute,15.0,minute,http://cdr.eionet.europa.eu/fr/eu/aqd/d/envawdkjq/FR_2025_D_LCSQA-INERIS_20260109.xml,28/01/2026 02:00:15
France,FR.LCSQA-INERIS.AQ,2025.0,NET-FR004A,AIRPARIF,UTC,FR04141,FR04141,Quai des Celestins,SPO-FR04141_8,NO2,2.36056,48.85278,35.0,m,urban,traffic,24/08/1993 00:00:00,,SAM-FR04141_8,1.0,m,,m,,m,,,,,,0,,,,,PARIS 4E ARRONDISSEMENT,detached,plane,-999.0,,-999.0,,,-999.0,-999.0,SPP-FR_18,24/08/1993 00:00:00,,automatic,chemi,,undetermined,,,,,,ref,https://www.lcsqa.org/fr/conformite-technique-appareils-mesure,3.8,ug.m-3,,https://www.lcsqa.org/fr/guides-methodologiques,15.0,minute,15.0,minute,http://cdr.eionet.europa.eu/fr/eu/aqd/d/envawdkjq/FR_2025_D_LCSQA-INERIS_20260109.xml,28/01/2026 02:00:15
France,FR.LCSQA-INERIS.AQ,2025.0,NET-FR004A,AIRPARIF,UTC,FR04141,FR04141,Quai des Celestins,SPO-FR04141_8,NO2,2.36056,48.85278,35.0,m,urban,traffic,24/08/1993 00:00:00,,SAM-FR04141_8,1.0,m,,m,,m,,,,,,0,,,,,PARIS 4E ARRONDISSEMENT,detached,plane,-999.0,,-999.0,,,-999.0,-999.0,SPP-FR_4971,24/08/1993 00:00:00,,automatic,chemi,,thermo42i,,,,,,ref,https://www.lcsqa.org/fr/conformite-technique-appareils-mesure,3.8,ug.m-3,,https://www.lcsqa.org/fr/guides-methodologiques,15.0,minute,15.0,minute,http://cdr.eionet.europa.eu/fr/eu/aqd/d/envawdkjq/FR_2025_D_LCSQA-INERIS_20260109.xml,28/01/2026 02:00:15
France,FR.LCSQA-INERIS.AQ,2025.0,NET-FR004A,AIRPARIF,UTC,FR04141,FR04141,Quai des Celestins,SPO-FR04141_9,NOX as NO2,2.36056,48.85278,35.0,m,urban,traffic,01/01/2020 00:00:00,,SAM-FR04141_9,1.0,m,,m,,m,,,,,,0,,,,,PARIS 4E ARRONDISSEMENT,detached,plane,-999.0,,-999.0,,,-999.0,-999.0,SPP-FR_4971,01/01/2020 00:00:00,,automatic,chemi,,thermo42i,,,,,,ref,https://www.lcsqa.org/fr/conformite-technique-appareils-mesure,3.8,ug.m-3,,https://www.lcsqa.org/fr/guides-methodologiques,15.0,minute,15.0,minute,http://cdr.eionet.europa.eu/fr/eu/aqd/d/envawdkjq/FR_2025_D_LCSQA-INERIS_20260109.xml,28/01/2026 02:00:15
France,FR.LCSQA-INERIS.AQ,2013.0,NET-FR004A,"""Association-AIRPARIF""",UTC+01,FR04142,FR04142,"""Zone Rurale Nord-Est""",SPO-FR04142_00001_100,SO2,2.75028,49.02806,162.0,,rural,background,21/12/2001 00:00:00,30/06/2003 00:00:00,SPO_F-FR04142_00001_100_100,8.6,,,,,,,,,,,0,,,,,,,,,,,,,,,SPP-FR_A_UV-FL_00000,21/12/2001 00:00:00,30/06/2003 00:00:00,automatic,UV-FL,,other,,,,,,,,,,,,,,,,http://cdr.eionet.europa.eu/fr/eu/aqd/d/envvqwbqq/rep_d-fr_lcsqa-ineris_20150317_d-001_corr.xml,09/11/2024 01:41:18
France,FR.LCSQA-INERIS.AQ,2013.0,NET-FR004A,"""Association-AIRPARIF""",UTC+01,FR04142,FR04142,"""Zone Rurale Nord-Est""",SPO-FR04142_00001_100,SO2,2.75028,49.02806,162.0,,rural,background,21/12/2001 00:00:00,30/06/2003 00:00:00,SPO_F-FR04142_00001_100_100,8.6,,,,,,,,,,,0,,,,,,,,,,,,,,,SPP-FR_A_UV-FL_12000,21/12/2001 00:00:00,30/06/2003 00:00:00,automatic,UV-FL,,,,,,,,,,,,,,,,,,http://cdr.eionet.europa.eu/fr/eu/aqd/d/envvqwbqq/rep_d-fr_lcsqa-ineris_20150317_d-001_corr.xml,09/11/2024 01:41:18
France,FR.LCSQA-INERIS.AQ,2013.0,NET-FR004A,"""Association-AIRPARIF""",UTC+01,FR04142,FR04142,"""Zone Rurale Nord-Est""",SPO-FR04142_00007_100,O3,2.75028,49.02806,162.0,,rural,background,15/05/1993 00:00:00,,SPO_F-FR04142_00007_100_100,8.6,,,,,,,,,,,0,,,,,,,,,,,,,,,SPP-FR_A_UV-P_00000,15/05/1993 00:00:00,,automatic,UV-P,,other,,,,,,,,,,,,,,,,http://cdr.eionet.europa.eu/fr/eu/aqd/d/envvqwbqq/rep_d-fr_lcsqa-ineris_20150317_d-001_corr.xml,09/11/2024 01:41:18
France,FR.LCSQA-INERIS.AQ,2013.0,NET-FR004A,"""Association-AIRPARIF""",UTC+01,FR04142,FR04142,"""Zone Rurale Nord-Est""",SPO-FR04142_00007_100,O3,2.75028,49.02806,162.0,,rural,background,15/05/1993 00:00:00,,SPO_F-FR04142_00007_100_100,8.6,,,,,,,,,,,0,,,,,,,,,,,,,,,SPP-FR_A_UV-P_11000,15/05/1993 00:00:00,,automatic,UV-P,,,,,,,,,,,,,,,,,,http://cdr.eionet.europa.eu/fr/eu/aqd/d/envvqwbqq/rep_d-fr_lcsqa-ineris_20150317_d-001_corr.xml,09/11/2024 01:41:18
France,FR.LCSQA-INERIS.AQ,2025.0,NET-FR004A,AIRPARIF,UTC,FR04142,FR04142,Zone Rurale Nord-Est,SPO-FR04142_7,O3,2.75028,49.02806,162.0,m,rural-regional,background,15/05/1993 00:00:00,,SAM-FR04142_7,3.0,m,,m,,,,,,,,0,,,,,MONTGÉ-EN-GOËLE,,,,,,,,,,SPP-FR_21,15/05/1993 00:00:00,,automatic,UV-P,,undetermined,,,,,,ref,https://www.lcsqa.org/fr/conformite-technique-appareils-mesure,4.0,ug.m-3,,https://www.lcsqa.org/fr/guides-methodologiques,15.0,minute,15.0,minute,http://cdr.eionet.europa.eu/fr/eu/aqd/d/envawdkjq/FR_2025_D_LCSQA-INERIS_20260109.xml,28/01/2026 02:00:15
France,FR.LCSQA-INERIS.AQ,2025.0,NET-FR004A,AIRPARIF,UTC,FR04142,FR04142,Zone Rurale Nord-Est,SPO-FR04142_7,O3,2.75028,49.02806,162.0,m,rural-regional,background,15/05/1993 00:00:00,,SAM-FR04142_7,3.0,m,,m,,,,,,,,0,,,,,MONTGÉ-EN-GOËLE,,,,,,,,,,SPP-FR_7170,15/05/1993 00:00:00,,automatic,UV-P,,enviroO342M,,,,,,ref,https://www.lcsqa.org/fr/conformite-technique-appareils-mesure,4.0,ug.m-3,,https://www.lcsqa.org/fr/guides-methodologiques,15.0,minute,15.0,minute,http://cdr.eionet.europa.eu/fr/eu/aqd/d/envawdkjq/FR_2025_D_LCSQA-INERIS_20260109.xml,28/01/2026 02:00:15
France,FR.LCSQA-INERIS.AQ,2013.0,NET-FR004A,"""Association-AIRPARIF""",UTC+01,FR04143,FR04143,"""PARIS Centre""",SPO-FR04143_00005_2,PM10,2.35111,48.85944,37.0,,urban,background,01/01/2011 00:00:00,,SPO_F-FR04143_00005_2_2,3.4,,,,,,,,,,,0,,,,,,,,,,,,,,,SPP-FR_A_D9119D9119,01/01/2011 00:00:00,,automatic,other,,,,,,,,,,,,,,,,,,http://cdr.eionet.europa.eu/fr/eu/aqd/d/envvqwbqq/rep_d-fr_lcsqa-ineris_20150317_d-001_corr.xml,09/11/2024 01:41:18
France,FR.LCSQA-INERIS.AQ,2013.0,NET-FR004A,"""Association-AIRPARIF""",UTC+01,FR04143,FR04143,"""PARIS Centre""",SPO-FR04143_00005_2,PM10,2.35111,48.85944,49.0,,urban,background,04/01/2011 00:00:00,,SPO_F-FR04143_00005_2_2,3.4,,,,,,,,,,,0,,,,,,,,,,,,,,,SPP-FR_A_TEOM_00000,04/01/2011 00:00:00,,automatic,TEOM,,other,,,,,,,,,,,,,,,,http://cdr.eionet.europa.eu/fr/eu/aqd/d/envvqwbqq/rep_d-fr_lcsqa-ineris_20150317_d-001_corr.xml,09/11/2024 01:41:18
France,FR.LCSQA-INERIS.AQ,2013.0,NET-FR004A,"""Association-AIRPARIF""",UTC+01,FR04143,FR04143,"""PARIS Centre""",SPO-FR04143_00007_1,O3,2.35111,48.85944,49.0,,urban,background,16/12/2011 00:00:00,,SPO_F-FR04143_00007_1_1,3.4,,,,,,,,,,,0,,,,,,,,,,,,,,,SPP-FR_A_UV-P_00000,16/12/2011 00:00:00,,automatic,UV-P,,other,,,,,,,,,,,,,,,,http://cdr.eionet.europa.eu/fr/eu/aqd/d/envvqwbqq/rep_d-fr_lcsqa-ineris_20150317_d-001_corr.xml,09/11/2024 01:41:18
